PC1,PC2
-1351.064630040106,-106.54345419956401
-1029.084702664521,57.3157698074356
-1381.8465938939312,20.454745599750737
3397.541356579146,-473.48471458932886
-679.1865623941962,-30.13347687728654
-735.8935170886054,335.993300480092
-925.6160019212454,30.758370222396678
-680.2340023292254,13.197481217004878
3145.0795687076725,-1252.854853279739
-728.415305033252,235.09010026115905
-1067.616023385649,152.0526822218528
-873.0720166851783,-24.64270027760108
-1090.831971912523,-2.668429237694994
10622.01316859224,-298.3040515058936
-1002.4196327607257,198.37108707810435
9645.678430890708,-60.76653548204496
-636.1110810437744,300.0622267548017
-829.173067780962,142.2475307443514
10188.184286647087,6006.7347144882615
-537.8544913511844,415.4475262413699
-955.3845377498936,211.53648650051738
-1022.7682475071458,185.01213605407438
20761.314555845493,-5005.443684044244
-856.0143250763809,143.8929037216835
-632.9922072716206,140.68439571617748
-1211.5276587214134,47.6372513244373
-892.4176124146027,293.09740039186806
6013.553583456967,-2112.3211171890457
-916.1938631930268,-37.08017033871454
8975.268820489504,-2683.0932482723338
-944.9421645978462,138.40264924250042
-1255.955347407406,-76.64209274515522
14085.677101769039,9110.086278191353
-1058.1546874264523,-21.61699033547336
-939.1178493684176,-155.83339430671305
-1232.039109945762,-52.4334685566528
-1130.051463855706,31.915454593142982
-1584.471688600007,-135.9356454588023
9643.072442446857,-64.94745873480579
-635.11134801968,124.27442437634718
1267.6633798359328,-511.71265978969666
9909.620699959007,928.2159077513714
-894.1963584264255,279.8176666090584
-1175.2909244249347,107.41328508249828
3344.3123432466264,-477.95788463038684
-983.1353555556454,181.70394841556057
-808.8935866956633,144.7489583018549
1263.2583691329648,-510.2925636972159
-832.8771073609965,292.5845126627793
-915.1954796331754,113.93895459295399
13582.148136188485,7171.177272644007
-679.026702186916,382.70542009232815
-1416.614234789191,-64.08069709337732
-734.8981757637134,111.15880280004873
-915.8523339244789,273.8330873993243
-1214.0126753994036,-252.0408028512023
-1710.1281374011912,-188.41099000721803
-1167.403904388396,43.58211044774785
1307.3800929972565,-369.38533415063927
12062.479692171957,-2726.1976127443004
-1563.6026894178253,-235.66019401437728
9129.10217134097,-2037.5718343079227
297.76256773700175,-256.50272124719083
-806.6662017993407,152.246598432215
-1356.5559165771342,23.212894916334136
13339.898848434315,6216.984552371701
-859.8114445385804,304.61918661572315
-759.9338652662741,-16.389750071932525
-562.8068969188503,421.8162347752153
-1127.240242470014,148.0117021176221
-1130.914460501469,-38.625288088246975
-635.8590049651809,348.4784086827525
-762.2759494595482,76.95134292792855
3341.9275739348323,-562.6747720354646
1335.7293152501977,-224.9264630590903
-1192.9515740532331,-85.74475937946812
9135.96847370944,-2027.6926913939353
-1029.1584329847112,184.204252421655
-586.4533716926894,306.39398599136416
-1272.2264168692036,0.32970802232972574
-871.5161685575322,61.931061821207464
-596.0180018958297,395.1835970595806
-1032.347729517855,-318.7420897390304
-682.6171501116785,344.634046550212
1399.9143775566674,10.381590628072331
-806.7169848655466,166.80169278174574
-542.1250383159902,483.83681677848153
1397.9577198259842,7.2433053600780966
-1559.7527141242954,-109.65773092072327
-999.5527414924702,197.17092426493733
-1236.6379646174973,-290.5504653372685
-1483.1959985757824,-164.56099701822947
-866.1488243721393,6.29452661287695
-664.9174678539057,3.4986539044905385
11113.270915914372,-2445.15862007367
-1153.216135476655,132.2398105621498
-553.0906616137302,438.5303815741239
-635.3390742303823,118.24991399368369
-1092.2493796285487,126.44663495155115
-620.3301146692258,260.5187549269077
-882.905694815938,209.34955477513896
-854.7419789068622,77.05813642810685
-543.5762713979495,500.1747623940912
-555.7232136861742,434.87428179608924
-1048.339767697867,130.84792577182904
9141.458646514995,-2000.7858158567528
-693.5040464374565,292.068569343847
-1098.1051737878665,71.86873030513092
-748.4974159843957,-317.7845863042229
-1039.9323358397723,55.797671602746476
-1451.0395683341314,-25.695586352517466
-603.5255139114217,436.99184161393464
9641.849627879219,-66.90732849349249
9108.633915446702,-2117.9166929083053
-1624.9088208556211,-159.83533568380392
-1120.0957017365822,-53.627749114822194
-769.6650246720911,-148.31874229437352
-1129.4587636932374,-13.66354307929572
-547.8492322988288,468.99945280483223
-983.61000040189,218.776837915043
9387.12621041212,-1041.1064603070029
-1143.7311367496466,-240.70284059260402
-1380.4546407283678,-209.3988702754141
-1041.3252371524384,-203.02183696329175
-983.4554039732492,154.9568833629199
-766.2387173542554,96.36465270513807
-686.8582203525225,139.12386852499216
-626.7234901663107,378.22537973259557
12810.14642739792,169.93554000306344
-1275.9817027191527,-22.27228487505053
17849.58528021333,-4281.533382377964
-934.634532489892,-268.0473825469395
8158.600745616777,-1809.9122257468553
-659.414139145078,15.153028250288855
7237.80345098161,2618.978140677165
11642.505552840747,7667.142507742652
-1587.6680042498192,-125.96185786651809
-1543.1854497419713,-111.58886768056709
13934.461151265403,-3432.499130049015
-882.008849675931,9.749108508781433
-748.0616838110678,78.70090600845722
1204.1394799021848,-748.7879509844156
-960.4778272507674,229.17762062250253
418.4377492523556,218.74150500807943
13580.819780310643,7169.0475742136
-975.5306312016268,225.89782256798534
3341.8930496721505,-481.8380531850736
-1707.99225481887,-176.32117698643924
1285.5026849298645,-423.70478566850534
-1247.1918708355947,-0.9957387165895284
-1030.1153519600111,-169.77371174741972
-1495.5696579951082,-108.34917532305988
-1060.4924388172394,182.03812736318972
9036.588151131535,-2422.963229265943
-1544.4340659661607,-83.78442732962924
-1362.6628594551403,-226.26238339273675
-698.495550285915,349.2571775626965
-604.0912447347437,244.16618883545559
-1392.7824423679413,-186.27869016718765
-1043.4515499358777,191.58257065783758
251.56940663629211,-440.327896959011
-1642.1121476012565,-205.59829292578044
